https://www.wikidata.org/wiki/Q23284357,https://www.wikidata.org/wiki/Q27750183,https://www.wikidata.org/wiki/Q14860325,,https://www.wikidata.org/wiki/Q14327652
https://www.wikidata.org/wiki/Q23235634,https://www.wikidata.org/wiki/Q23497168,,,
https://www.wikidata.org/wiki/Q23196205,https://www.wikidata.org/wiki/Q23514357,https://www.wikidata.org/wiki/Q14905294,,https://www.wikidata.org/wiki/Q14327652
https://www.wikidata.org/wiki/Q22311550,https://www.wikidata.org/wiki/Q22318912,https://www.wikidata.org/wiki/Q2734081,https://www.wikidata.org/wiki/Q13667380,
https://www.wikidata.org/wiki/Q23235886,https://www.wikidata.org/wiki/Q23548717,,,https://www.wikidata.org/wiki/Q14327652
https://www.wikidata.org/wiki/Q29743998,https://www.wikidata.org/wiki/Q29823728,,,
,https://www.wikidata.org/wiki/Q23545350,,https://www.wikidata.org/wiki/Q14349613,
https://www.wikidata.org/wiki/Q56123899,https://www.wikidata.org/wiki/Q56132917,,,
https://www.wikidata.org/wiki/Q23317013,https://www.wikidata.org/wiki/Q24117951,,https://www.wikidata.org/wiki/Q14353168,
,https://www.wikidata.org/wiki/Q23481136,https://www.wikidata.org/wiki/Q14633883,https://www.wikidata.org/wiki/Q14353168,https://www.wikidata.org/wiki/Q79899
https://www.wikidata.org/wiki/Q22267532,https://www.wikidata.org/wiki/Q22270588,,,
https://www.wikidata.org/wiki/Q62247369,https://www.wikidata.org/wiki/Q62247367,,,
https://www.wikidata.org/wiki/Q29694340,https://www.wikidata.org/wiki/Q29804171,,,
https://www.wikidata.org/wiki/Q23406937,https://www.wikidata.org/wiki/Q23527894,https://www.wikidata.org/wiki/Q14897866,https://www.wikidata.org/wiki/Q14864384,https://www.wikidata.org/wiki/Q14327652
https://www.wikidata.org/wiki/Q21598887,https://www.wikidata.org/wiki/Q21599469,,,
,,,,
https://www.wikidata.org/wiki/Q23252528,https://www.wikidata.org/wiki/Q23561248,,,
https://www.wikidata.org/wiki/Q23213820,https://www.wikidata.org/wiki/Q30514524,,,
https://www.wikidata.org/wiki/Q23245209,https://www.wikidata.org/wiki/Q23555076,,https://www.wikidata.org/wiki/Q14349613,
https://www.wikidata.org/wiki/Q62710121,https://www.wikidata.org/wiki/Q62710118,,,
https://www.wikidata.org/wiki/Q55160400,https://www.wikidata.org/wiki/Q56265503,,,
https://www.wikidata.org/wiki/Q23343476,https://www.wikidata.org/wiki/Q23623302,https://www.wikidata.org/wiki/Q14864622,,
https://www.wikidata.org/wiki/Q22568443,https://www.wikidata.org/wiki/Q23427599,,,
,,,,
https://www.wikidata.org/wiki/Q18303545,,,,
https://www.wikidata.org/wiki/Q56077737,https://www.wikidata.org/wiki/Q56108298,https://www.wikidata.org/wiki/Q14872979,https://www.wikidata.org/wiki/Q14817981,
https://www.wikidata.org/wiki/Q56125721,https://www.wikidata.org/wiki/Q56134563,,,
https://www.wikidata.org/wiki/Q23157968,https://www.wikidata.org/wiki/Q23440677,,,
https://www.wikidata.org/wiki/Q23391994,https://www.wikidata.org/wiki/Q23472162,https://www.wikidata.org/wiki/Q21136983,https://www.wikidata.org/wiki/Q21199234,
,https://www.wikidata.org/wiki/Q23592906,https://www.wikidata.org/wiki/Q14872690,https://www.wikidata.org/wiki/Q21762080,
https://www.wikidata.org/wiki/Q23209696,https://www.wikidata.org/wiki/Q23537502,,,
https://www.wikidata.org/wiki/Q18300531,https://www.wikidata.org/wiki/Q29532248,https://www.wikidata.org/wiki/Q828130,https://www.wikidata.org/wiki/Q21109102,https://www.wikidata.org/wiki/Q14349455
,,,,
,https://www.wikidata.org/wiki/Q23625643,,https://www.wikidata.org/wiki/Q14353168,
,https://www.wikidata.org/wiki/Q29793736,,,https://www.wikidata.org/wiki/Q14327652
https://www.wikidata.org/wiki/Q22288407,https://www.wikidata.org/wiki/Q22292454,,https://www.wikidata.org/wiki/Q14874306,https://www.wikidata.org/wiki/Q21198990
https://www.wikidata.org/wiki/Q23259954,https://www.wikidata.org/wiki/Q23566631,,,
https://www.wikidata.org/wiki/Q56124185,https://www.wikidata.org/wiki/Q56133163,,,
,https://www.wikidata.org/wiki/Q29793736,https://www.wikidata.org/wiki/Q7251493,https://www.wikidata.org/wiki/Q14820641,https://www.wikidata.org/wiki/Q14349455
https://www.wikidata.org/wiki/Q23236565,https://www.wikidata.org/wiki/Q24252906,,,https://www.wikidata.org/wiki/Q14645596
,https://www.wikidata.org/wiki/Q29813572,https://www.wikidata.org/wiki/Q847556,https://www.wikidata.org/wiki/Q14907970,
https://www.wikidata.org/wiki/Q23140491,https://www.wikidata.org/wiki/Q27475446,,https://www.wikidata.org/wiki/Q14912987,https://www.wikidata.org/wiki/Q14349455
,,,,
https://www.wikidata.org/wiki/Q21690335,https://www.wikidata.org/wiki/Q21759932,,https://www.wikidata.org/wiki/Q21101956,
https://www.wikidata.org/wiki/Q23130389,https://www.wikidata.org/wiki/Q24271044,,,
https://www.wikidata.org/wiki/Q23352220,https://www.wikidata.org/wiki/Q23517657,https://www.wikidata.org/wiki/Q14865154,https://www.wikidata.org/wiki/Q14912762,https://www.wikidata.org/wiki/Q14327652
https://www.wikidata.org/wiki/Q23140872,https://www.wikidata.org/wiki/Q27473810,https://www.wikidata.org/wiki/Q21124620,https://www.wikidata.org/wiki/Q14633858,
https://www.wikidata.org/wiki/Q23384107,https://www.wikidata.org/wiki/Q23521150,,https://www.wikidata.org/wiki/Q14840131,
https://www.wikidata.org/wiki/Q62304295,https://www.wikidata.org/wiki/Q62304293,https://www.wikidata.org/wiki/Q14874273,https://www.wikidata.org/wiki/Q14633859,
,https://www.wikidata.org/wiki/Q23514029,,https://www.wikidata.org/wiki/Q21103148,https://www.wikidata.org/wiki/Q79899
https://www.wikidata.org/wiki/Q23342166,https://www.wikidata.org/wiki/Q23599496,https://www.wikidata.org/wiki/Q14633883,https://www.wikidata.org/wiki/Q14817979,
,https://www.wikidata.org/wiki/Q21759514,https://www.wikidata.org/wiki/Q21757752,https://www.wikidata.org/wiki/Q21758840,https://www.wikidata.org/wiki/Q14859540
https://www.wikidata.org/wiki/Q62417931,https://www.wikidata.org/wiki/Q62417930,,,https://www.wikidata.org/wiki/Q22330076
https://www.wikidata.org/wiki/Q24389748,,,,
https://www.wikidata.org/wiki/Q28981494,https://www.wikidata.org/wiki/Q30546967,https://www.wikidata.org/wiki/Q1057,https://www.wikidata.org/wiki/Q21137326,
https://www.wikidata.org/wiki/Q23105661,https://www.wikidata.org/wiki/Q27471589,,https://www.wikidata.org/wiki/Q13667380,
https://www.wikidata.org/wiki/Q22310107,https://www.wikidata.org/wiki/Q22316525,https://www.wikidata.org/wiki/Q21105401,https://www.wikidata.org/wiki/Q21756796,
,,,,
,https://www.wikidata.org/wiki/Q23528699,https://www.wikidata.org/wiki/Q21758090,https://www.wikidata.org/wiki/Q14864149,https://www.wikidata.org/wiki/Q21761612
https://www.wikidata.org/wiki/Q23258370,https://www.wikidata.org/wiki/Q23565594,,,
https://www.wikidata.org/wiki/Q23175812,https://www.wikidata.org/wiki/Q23479683,https://www.wikidata.org/wiki/Q21103076,https://www.wikidata.org/wiki/Q21108766,https://www.wikidata.org/wiki/Q14349455
https://www.wikidata.org/wiki/Q23349137,https://www.wikidata.org/wiki/Q23514570,,,
https://www.wikidata.org/wiki/Q24420984,,,,
https://www.wikidata.org/wiki/Q23313599,https://www.wikidata.org/wiki/Q24115847,https://www.wikidata.org/wiki/Q518328,https://www.wikidata.org/wiki/Q14863658,
https://www.wikidata.org/wiki/Q18261979,,,,
https://www.wikidata.org/wiki/Q23200500,https://www.wikidata.org/wiki/Q23530715,,,
,https://www.wikidata.org/wiki/Q29808570,https://www.wikidata.org/wiki/Q14860504,,https://www.wikidata.org/wiki/Q1385443
,,,,
https://www.wikidata.org/wiki/Q23224878,https://www.wikidata.org/wiki/Q30515144,,,https://www.wikidata.org/wiki/Q14349455
https://www.wikidata.org/wiki/Q23322081,https://www.wikidata.org/wiki/Q24106241,,,
https://www.wikidata.org/wiki/Q62424601,https://www.wikidata.org/wiki/Q62424592,,,https://www.wikidata.org/wiki/Q30869
https://www.wikidata.org/wiki/Q23150244,https://www.wikidata.org/wiki/Q24094824,https://www.wikidata.org/wiki/Q211935,https://www.wikidata.org/wiki/Q21100364,https://www.wikidata.org/wiki/Q42244
https://www.wikidata.org/wiki/Q28988902,https://www.wikidata.org/wiki/Q30555562,https://www.wikidata.org/wiki/Q22290073,https://www.wikidata.org/wiki/Q14887309,
https://www.wikidata.org/wiki/Q59983171,https://www.wikidata.org/wiki/Q59983165,https://www.wikidata.org/wiki/Q21100877,https://www.wikidata.org/wiki/Q21111714,https://www.wikidata.org/wiki/Q21122864
https://www.wikidata.org/wiki/Q19051220,https://www.wikidata.org/wiki/Q56562087,https://www.wikidata.org/wiki/Q14818011,,
https://www.wikidata.org/wiki/Q18046202,https://www.wikidata.org/wiki/Q21106360,,,
https://www.wikidata.org/wiki/Q28984985,https://www.wikidata.org/wiki/Q30551397,https://www.wikidata.org/wiki/Q14861865,https://www.wikidata.org/wiki/Q14861871,https://www.wikidata.org/wiki/Q79899
https://www.wikidata.org/wiki/Q23328169,https://www.wikidata.org/wiki/Q23446422,https://www.wikidata.org/wiki/Q211016,https://www.wikidata.org/wiki/Q14349613,https://www.wikidata.org/wiki/Q220599
,https://www.wikidata.org/wiki/Q24143895,,,
https://www.wikidata.org/wiki/Q23240896,https://www.wikidata.org/wiki/Q30520302,https://www.wikidata.org/wiki/Q21108334,https://www.wikidata.org/wiki/Q21108335,
https://www.wikidata.org/wiki/Q27870834,https://www.wikidata.org/wiki/Q28010161,https://www.wikidata.org/wiki/Q14633883,https://www.wikidata.org/wiki/Q21199040,
https://www.wikidata.org/wiki/Q23343395,https://www.wikidata.org/wiki/Q23600731,https://www.wikidata.org/wiki/Q14633883,https://www.wikidata.org/wiki/Q14633858,
https://www.wikidata.org/wiki/Q23145128,https://www.wikidata.org/wiki/Q24092496,,,
https://www.wikidata.org/wiki/Q23389580,https://www.wikidata.org/wiki/Q23614159,,https://www.wikidata.org/wiki/Q14905613,https://www.wikidata.org/wiki/Q14327652
https://www.wikidata.org/wiki/Q56130418,https://www.wikidata.org/wiki/Q56141172,,,
,https://www.wikidata.org/wiki/Q23615091,https://www.wikidata.org/wiki/Q14820680,,https://www.wikidata.org/wiki/Q14327652
https://www.wikidata.org/wiki/Q23339415,https://www.wikidata.org/wiki/Q23596770,https://www.wikidata.org/wiki/Q21097432,https://www.wikidata.org/wiki/Q14633858,
,,,,
,https://www.wikidata.org/wiki/Q23434593,,https://www.wikidata.org/wiki/Q14817981,
https://www.wikidata.org/wiki/Q23165760,https://www.wikidata.org/wiki/Q23444418,https://www.wikidata.org/wiki/Q21108671,https://www.wikidata.org/wiki/Q14865136,https://www.wikidata.org/wiki/Q14327652
https://www.wikidata.org/wiki/Q62258689,https://www.wikidata.org/wiki/Q62258688,https://www.wikidata.org/wiki/Q847556,https://www.wikidata.org/wiki/Q14633875,
https://www.wikidata.org/wiki/Q23093330,https://www.wikidata.org/wiki/Q23420428,,,
https://www.wikidata.org/wiki/Q23314581,https://www.wikidata.org/wiki/Q24116472,https://www.wikidata.org/wiki/Q242736,https://www.wikidata.org/wiki/Q14863359,https://www.wikidata.org/wiki/Q14349455
https://www.wikidata.org/wiki/Q23120267,https://www.wikidata.org/wiki/Q23430872,https://www.wikidata.org/wiki/Q21199321,https://www.wikidata.org/wiki/Q14860372,
https://www.wikidata.org/wiki/Q23217658,https://www.wikidata.org/wiki/Q30515946,https://www.wikidata.org/wiki/Q14633883,https://www.wikidata.org/wiki/Q14633858,https://www.wikidata.org/wiki/Q3824358
https://www.wikidata.org/wiki/Q23393682,https://www.wikidata.org/wiki/Q23473859,https://www.wikidata.org/wiki/Q14819246,,
https://www.wikidata.org/wiki/Q18969660,https://www.wikidata.org/wiki/Q56575647,,,https://www.wikidata.org/wiki/Q14327652
https://www.wikidata.org/wiki/Q23374174,https://www.wikidata.org/wiki/Q23466467,https://www.wikidata.org/wiki/Q828130,https://www.wikidata.org/wiki/Q14864356,https://www.wikidata.org/wiki/Q14349455
https://www.wikidata.org/wiki/Q18261972,,,,
https://www.wikidata.org/wiki/Q23273827,https://www.wikidata.org/wiki/Q27746175,,,
https://www.wikidata.org/wiki/Q28989706,https://www.wikidata.org/wiki/Q30556545,https://www.wikidata.org/wiki/Q14633883,https://www.wikidata.org/wiki/Q14817979,https://www.wikidata.org/wiki/Q3824358
https://www.wikidata.org/wiki/Q23386331,https://www.wikidata.org/wiki/Q23523354,https://www.wikidata.org/wiki/Q14905294,https://www.wikidata.org/wiki/Q21757642,
https://www.wikidata.org/wiki/Q23083426,https://www.wikidata.org/wiki/Q24135282,https://www.wikidata.org/wiki/Q14864770,https://www.wikidata.org/wiki/Q14353168,
https://www.wikidata.org/wiki/Q23387468,https://www.wikidata.org/wiki/Q23550312,,https://www.wikidata.org/wiki/Q21101247,
https://www.wikidata.org/wiki/Q23398716,https://www.wikidata.org/wiki/Q23607387,https://www.wikidata.org/wiki/Q15315154,https://www.wikidata.org/wiki/Q15315148,
https://www.wikidata.org/wiki/Q62318601,https://www.wikidata.org/wiki/Q62318599,https://www.wikidata.org/wiki/Q33123,https://www.wikidata.org/wiki/Q14353168,
,,,,
https://www.wikidata.org/wiki/Q23363174,https://www.wikidata.org/wiki/Q23630449,https://www.wikidata.org/wiki/Q1057,https://www.wikidata.org/wiki/Q21756263,https://www.wikidata.org/wiki/Q21756264
https://www.wikidata.org/wiki/Q62206911,https://www.wikidata.org/wiki/Q62206909,,,https://www.wikidata.org/wiki/Q79899
https://www.wikidata.org/wiki/Q23408196,https://www.wikidata.org/wiki/Q23529158,,,
https://www.wikidata.org/wiki/Q23353265,https://www.wikidata.org/wiki/Q23595074,,https://www.wikidata.org/wiki/Q13667380,
https://www.wikidata.org/wiki/Q23340855,https://www.wikidata.org/wiki/Q23596595,https://www.wikidata.org/wiki/Q21097432,https://www.wikidata.org/wiki/Q14633858,
https://www.wikidata.org/wiki/Q23156229,https://www.wikidata.org/wiki/Q24097360,,https://www.wikidata.org/wiki/Q14860365,
,,,,
https://www.wikidata.org/wiki/Q56078913,https://www.wikidata.org/wiki/Q56109365,,,
https://www.wikidata.org/wiki/Q27543344,https://www.wikidata.org/wiki/Q27550423,https://www.wikidata.org/wiki/Q14916231,https://www.wikidata.org/wiki/Q14353168,https://www.wikidata.org/wiki/Q79899
https://www.wikidata.org/wiki/Q23190090,https://www.wikidata.org/wiki/Q23508872,,,
https://www.wikidata.org/wiki/Q23393018,https://www.wikidata.org/wiki/Q23473192,https://www.wikidata.org/wiki/Q14819379,https://www.wikidata.org/wiki/Q21142543,https://www.wikidata.org/wiki/Q220599
,https://www.wikidata.org/wiki/Q28770826,,,
https://www.wikidata.org/wiki/Q22567520,https://www.wikidata.org/wiki/Q22574845,,,
https://www.wikidata.org/wiki/Q22567520,https://www.wikidata.org/wiki/Q22574845,,,
https://www.wikidata.org/wiki/Q22567520,https://www.wikidata.org/wiki/Q28770826,,,
https://www.wikidata.org/wiki/Q23406166,https://www.wikidata.org/wiki/Q23603755,https://www.wikidata.org/wiki/Q14865157,https://www.wikidata.org/wiki/Q14865825,https://www.wikidata.org/wiki/Q14349455
https://www.wikidata.org/wiki/Q56076885,https://www.wikidata.org/wiki/Q56107363,,,
https://www.wikidata.org/wiki/Q62223091,https://www.wikidata.org/wiki/Q62223089,,,https://www.wikidata.org/wiki/Q39572
https://www.wikidata.org/wiki/Q23031279,https://www.wikidata.org/wiki/Q23053782,,,https://www.wikidata.org/wiki/Q14327652
https://www.wikidata.org/wiki/Q23402278,https://www.wikidata.org/wiki/Q23486422,,,https://www.wikidata.org/wiki/Q14349455
https://www.wikidata.org/wiki/Q24397821,,,,
,https://www.wikidata.org/wiki/Q21980076,https://www.wikidata.org/wiki/Q21121876,https://www.wikidata.org/wiki/Q22320382,https://www.wikidata.org/wiki/Q79927
https://www.wikidata.org/wiki/Q55161222,https://www.wikidata.org/wiki/Q56266269,,,
https://www.wikidata.org/wiki/Q23414023,https://www.wikidata.org/wiki/Q24119340,,,
https://www.wikidata.org/wiki/Q23106930,https://www.wikidata.org/wiki/Q23451059,,,https://www.wikidata.org/wiki/Q14349455
,https://www.wikidata.org/wiki/Q24139200,,,
https://www.wikidata.org/wiki/Q23096933,https://www.wikidata.org/wiki/Q23423542,,,https://www.wikidata.org/wiki/Q14327652
https://www.wikidata.org/wiki/Q61498008,https://www.wikidata.org/wiki/Q61498006,,,https://www.wikidata.org/wiki/Q30869
https://www.wikidata.org/wiki/Q28990794,https://www.wikidata.org/wiki/Q30562616,https://www.wikidata.org/wiki/Q21135043,https://www.wikidata.org/wiki/Q21199040,
,,,,
https://www.wikidata.org/wiki/Q24183867,https://www.wikidata.org/wiki/Q24227046,,,
,https://www.wikidata.org/wiki/Q61509476,,,https://www.wikidata.org/wiki/Q79899
https://www.wikidata.org/wiki/Q62287856,https://www.wikidata.org/wiki/Q62287855,https://www.wikidata.org/wiki/Q187640,,
https://www.wikidata.org/wiki/Q23164459,https://www.wikidata.org/wiki/Q24107622,,,https://www.wikidata.org/wiki/Q14327652
https://www.wikidata.org/wiki/Q23223200,https://www.wikidata.org/wiki/Q23493018,https://www.wikidata.org/wiki/Q14863987,https://www.wikidata.org/wiki/Q14645703,https://www.wikidata.org/wiki/Q79899
https://www.wikidata.org/wiki/Q23084937,https://www.wikidata.org/wiki/Q24136952,,,
https://www.wikidata.org/wiki/Q23392078,https://www.wikidata.org/wiki/Q23472243,https://www.wikidata.org/wiki/Q21198654,,
https://www.wikidata.org/wiki/Q23221242,https://www.wikidata.org/wiki/Q30516672,,https://www.wikidata.org/wiki/Q14633858,https://www.wikidata.org/wiki/Q14349455
https://www.wikidata.org/wiki/Q23345674,https://www.wikidata.org/wiki/Q23625469,https://www.wikidata.org/wiki/Q14819911,https://www.wikidata.org/wiki/Q14864825,https://www.wikidata.org/wiki/Q79899
